id,drawdate,num_1,num_2,num_3,num_4,num_5,created_at,updated_at
2686,2016-03-29,2,3,30,20,9,2016-03-29 00:00:00.0000,2016-03-29 00:00:00.0000
2687,2016-03-30,27,2,5,4,33,2016-03-30 00:00:00.0000,2016-03-30 00:00:00.0000
2688,2016-03-31,12,25,36,11,33,2016-03-31 00:00:00.0000,2016-03-31 00:00:00.0000
2689,2016-04-01,24,25,20,2,19,2016-04-01 00:00:00.0000,2016-04-01 00:00:00.0000
2690,2016-04-02,15,7,22,12,21,2016-04-02 00:00:00.0000,2016-04-02 00:00:00.0000
2691,2016-04-04,5,38,39,18,32,2016-04-04 00:00:00.0000,2016-04-04 00:00:00.0000
2692,2016-04-05,21,34,22,20,23,2016-04-05 00:00:00.0000,2016-04-05 00:00:00.0000
2693,2016-04-06,11,9,4,35,6,2016-04-06 00:00:00.0000,2016-04-06 00:00:00.0000
2694,2016-04-07,4,23,29,13,25,2016-04-07 00:00:00.0000,2016-04-07 00:00:00.0000
2695,2016-04-08,21,18,13,1,19,2016-04-08 00:00:00.0000,2016-04-08 00:00:00.0000
2696,2016-04-09,38,10,16,35,8,2016-04-09 00:00:00.0000,2016-04-09 00:00:00.0000
2697,2016-04-11,18,1,6,24,32,2016-04-11 00:00:00.0000,2016-04-11 00:00:00.0000
2698,2016-04-12,16,19,15,2,31,2016-04-12 00:00:00.0000,2016-04-12 00:00:00.0000
2699,2016-04-13,17,5,3,24,18,2016-04-13 00:00:00.0000,2016-04-13 00:00:00.0000
2700,2016-04-14,32,15,31,39,11,2016-04-14 00:00:00.0000,2016-04-14 00:00:00.0000
2701,2016-04-15,5,14,36,22,15,2016-04-15 00:00:00.0000,2016-04-15 00:00:00.0000
2702,2016-04-16,7,25,8,11,38,2016-04-16 00:00:00.0000,2016-04-16 00:00:00.0000
2703,2016-04-18,6,7,9,20,33,2016-04-18 00:00:00.0000,2016-04-18 00:00:00.0000
2704,2016-04-19,21,17,25,13,1,2016-04-19 00:00:00.0000,2016-04-19 00:00:00.0000
2705,2016-04-20,16,19,28,9,34,2016-04-20 00:00:00.0000,2016-04-20 00:00:00.0000
2706,2016-04-21,20,23,2,7,10,2016-04-21 00:00:00.0000,2016-04-21 00:00:00.0000
2707,2016-04-22,6,33,23,5,8,2016-04-22 00:00:00.0000,2016-04-22 00:00:00.0000
2708,2016-04-23,37,28,21,38,5,2016-04-23 00:00:00.0000,2016-04-23 00:00:00.0000
2709,2016-04-25,27,29,30,1,22,2016-04-25 00:00:00.0000,2016-04-25 00:00:00.0000
2710,2016-04-26,3,37,1,28,19,2016-04-26 00:00:00.0000,2016-04-26 00:00:00.0000
2711,2016-04-27,14,5,3,11,34,2016-04-27 00:00:00.0000,2016-04-27 00:00:00.0000
2712,2016-04-28,10,28,22,9,20,2016-04-28 00:00:00.0000,2016-04-28 00:00:00.0000
2713,2016-04-29,22,15,38,21,7,2016-04-29 00:00:00.0000,2016-04-29 00:00:00.0000
2714,2016-04-30,10,30,13,29,22,2016-04-30 00:00:00.0000,2016-04-30 00:00:00.0000
2715,2016-05-02,16,36,21,8,13,2016-05-02 00:00:00.0000,2016-05-02 00:00:00.0000
2716,2016-05-03,5,1,9,7,11,2016-05-03 00:00:00.0000,2016-05-03 00:00:00.0000
2717,2016-05-04,17,8,32,13,31,2016-05-04 00:00:00.0000,2016-05-04 00:00:00.0000
2718,2016-05-05,2,38,34,29,11,2016-05-05 00:00:00.0000,2016-05-05 00:00:00.0000
2719,2016-05-06,36,19,38,22,35,2016-05-06 00:00:00.0000,2016-05-06 00:00:00.0000
2720,2016-05-07,24,35,25,20,4,2016-05-07 00:00:00.0000,2016-05-07 00:00:00.0000
2721,2016-05-09,4,17,24,18,1,2016-05-09 00:00:00.0000,2016-05-09 00:00:00.0000
2722,2016-05-10,33,36,28,39,13,2016-05-10 00:00:00.0000,2016-05-10 00:00:00.0000
2723,2016-05-11,7,27,38,33,2,2016-05-11 00:00:00.0000,2016-05-11 00:00:00.0000
2724,2016-05-12,21,33,12,8,27,2016-05-12 00:00:00.0000,2016-05-12 00:00:00.0000
2725,2016-05-13,3,5,29,21,26,2016-05-13 00:00:00.0000,2016-05-13 00:00:00.0000
2726,2016-05-14,14,34,18,23,15,2016-05-14 00:00:00.0000,2016-05-14 00:00:00.0000
2727,2016-05-16,34,28,27,14,17,2016-05-16 00:00:00.0000,2016-05-16 00:00:00.0000
2728,2016-05-17,27,9,7,8,33,2016-05-17 00:00:00.0000,2016-05-17 00:00:00.0000
2729,2016-05-18,25,9,19,16,26,2016-05-18 00:00:00.0000,2016-05-18 00:00:00.0000
2730,2016-05-19,34,39,21,24,7,2016-05-19 00:00:00.0000,2016-05-19 00:00:00.0000
2731,2016-05-20,23,31,36,9,4,2016-05-20 00:00:00.0000,2016-05-20 00:00:00.0000
2732,2016-05-21,26,38,22,10,35,2016-05-21 00:00:00.0000,2016-05-21 00:00:00.0000
2733,2016-05-23,36,14,17,32,27,2016-05-23 00:00:00.0000,2016-05-23 00:00:00.0000
2734,2016-05-24,17,25,34,15,33,2016-05-24 00:00:00.0000,2016-05-24 00:00:00.0000
2735,2016-05-25,33,13,1,4,32,2016-05-25 00:00:00.0000,2016-05-25 00:00:00.0000
2736,2016-05-26,4,24,21,11,28,2016-05-26 00:00:00.0000,2016-05-26 00:00:00.0000
2737,2016-05-27,5,2,8,10,22,2016-05-27 00:00:00.0000,2016-05-27 00:00:00.0000
2738,2016-05-28,36,15,35,31,25,2016-05-28 00:00:00.0000,2016-05-28 00:00:00.0000
2739,2016-05-30,17,9,26,3,27,2016-05-30 00:00:00.0000,2016-05-30 00:00:00.0000
2740,2016-05-31,10,17,1,38,4,2016-05-31 00:00:00.0000,2016-05-31 00:00:00.0000
2741,2016-06-01,16,23,39,15,21,2016-06-01 00:00:00.0000,2016-06-01 00:00:00.0000
2742,2016-06-02,24,8,5,9,2,2016-06-02 00:00:00.0000,2016-06-02 00:00:00.0000
2743,2016-06-03,28,27,25,7,35,2016-06-03 00:00:00.0000,2016-06-03 00:00:00.0000
2744,2016-06-04,16,28,20,11,9,2016-06-04 00:00:00.0000,2016-06-04 00:00:00.0000
2745,2016-06-06,5,37,13,15,4,2016-06-06 00:00:00.0000,2016-06-06 00:00:00.0000
2746,2016-06-07,29,25,15,35,20,2016-06-07 00:00:00.0000,2016-06-07 00:00:00.0000
2747,2016-06-08,34,15,31,7,23,2016-06-08 00:00:00.0000,2016-06-08 00:00:00.0000
2748,2016-06-09,17,6,36,33,11,2016-06-09 00:00:00.0000,2016-06-09 00:00:00.0000
2749,2016-06-10,33,21,18,30,26,2016-06-10 00:00:00.0000,2016-06-10 00:00:00.0000
2750,2016-06-11,31,35,25,29,1,2016-06-11 00:00:00.0000,2016-06-11 00:00:00.0000
2751,2016-06-13,10,5,6,2,9,2016-06-13 00:00:00.0000,2016-06-13 00:00:00.0000
2752,2016-06-14,21,6,17,2,23,2016-06-14 00:00:00.0000,2016-06-14 00:00:00.0000
2753,2016-06-15,5,35,31,16,38,2016-06-15 00:00:00.0000,2016-06-15 00:00:00.0000
2754,2016-06-16,14,3,25,1,16,2016-06-16 00:00:00.0000,2016-06-16 00:00:00.0000
2755,2016-06-17,7,18,22,12,33,2016-06-17 00:00:00.0000,2016-06-17 00:00:00.0000
2756,2016-06-18,36,38,20,23,15,2016-06-18 00:00:00.0000,2016-06-18 00:00:00.0000
2757,2016-06-20,18,17,37,25,28,2016-06-20 00:00:00.0000,2016-06-20 00:00:00.0000
2758,2016-06-21,32,6,21,14,34,2016-06-21 00:00:00.0000,2016-06-21 00:00:00.0000
2759,2016-06-22,16,11,31,4,32,2016-06-22 00:00:00.0000,2016-06-22 00:00:00.0000
2760,2016-06-23,15,11,10,9,12,2016-06-23 00:00:00.0000,2016-06-23 00:00:00.0000
2761,2016-06-24,16,10,23,11,5,2016-06-24 00:00:00.0000,2016-06-24 00:00:00.0000
2762,2016-06-25,29,10,28,18,16,2016-06-25 00:00:00.0000,2016-06-25 00:00:00.0000
2763,2016-06-27,31,26,29,33,13,2016-06-27 00:00:00.0000,2016-06-27 00:00:00.0000
2764,2016-06-28,20,3,7,29,5,2016-06-28 00:00:00.0000,2016-06-28 00:00:00.0000
2765,2016-06-29,13,38,4,31,10,2016-06-29 00:00:00.0000,2016-06-29 00:00:00.0000
2766,2016-06-30,18,32,15,4,38,2016-06-30 00:00:00.0000,2016-06-30 00:00:00.0000
2767,2016-07-01,25,14,7,36,27,2016-07-01 00:00:00.0000,2016-07-01 00:00:00.0000
2768,2016-07-02,37,3,20,28,15,2016-07-02 00:00:00.0000,2016-07-02 00:00:00.0000
2769,2016-07-04,36,28,9,37,32,2016-07-04 00:00:00.0000,2016-07-04 00:00:00.0000
2770,2016-07-05,10,19,17,25,9,2016-07-05 00:00:00.0000,2016-07-05 00:00:00.0000
2771,2016-07-06,8,32,34,31,11,2016-07-06 00:00:00.0000,2016-07-06 00:00:00.0000
2772,2016-07-07,17,25,27,19,9,2016-07-07 00:00:00.0000,2016-07-07 00:00:00.0000
2773,2016-07-08,25,29,32,24,26,2016-07-08 00:00:00.0000,2016-07-08 00:00:00.0000
2774,2016-07-09,27,10,21,12,17,2016-07-09 00:00:00.0000,2016-07-09 00:00:00.0000
2775,2016-07-11,35,20,9,11,8,2016-07-11 00:00:00.0000,2016-07-11 00:00:00.0000
2776,2016-07-12,22,5,37,30,39,2016-07-12 00:00:00.0000,2016-07-12 00:00:00.0000
2777,2016-07-13,1,17,25,5,2,2016-07-13 00:00:00.0000,2016-07-13 00:00:00.0000
2778,2016-07-14,39,34,25,29,1,2016-07-14 00:00:00.0000,2016-07-14 00:00:00.0000
2779,2016-07-15,16,32,33,7,25,2016-07-15 00:00:00.0000,2016-07-15 00:00:00.0000
2780,2016-07-16,17,9,10,34,39,2016-07-16 00:00:00.0000,2016-07-16 00:00:00.0000
2781,2016-07-18,6,28,25,19,38,2016-07-18 00:00:00.0000,2016-07-18 00:00:00.0000
2782,2016-07-19,11,23,38,12,21,2016-07-19 00:00:00.0000,2016-07-19 00:00:00.0000
2783,2016-07-20,33,1,15,27,11,2016-07-20 00:00:00.0000,2016-07-20 00:00:00.0000
2784,2016-07-21,22,33,30,36,2,2016-07-21 00:00:00.0000,2016-07-21 00:00:00.0000
2785,2016-07-22,2,10,4,18,30,2016-07-22 00:00:00.0000,2016-07-22 00:00:00.0000
2786,2016-07-23,9,7,10,2,12,2016-07-23 00:00:00.0000,2016-07-23 00:00:00.0000
2787,2016-07-25,8,25,22,27,14,2016-07-25 00:00:00.0000,2016-07-25 00:00:00.0000
2788,2016-07-26,1,39,27,9,10,2016-07-26 00:00:00.0000,2016-07-26 00:00:00.0000
2789,2016-07-27,2,32,34,14,21,2016-07-27 00:00:00.0000,2016-07-27 00:00:00.0000
2790,2016-07-28,31,3,2,9,26,2016-07-28 00:00:00.0000,2016-07-28 00:00:00.0000
2791,2016-07-29,32,27,3,35,39,2016-07-29 00:00:00.0000,2016-07-29 00:00:00.0000
2792,2016-07-30,11,19,23,29,17,2016-07-30 00:00:00.0000,2016-07-30 00:00:00.0000
2793,2016-08-01,22,5,9,38,23,2016-08-01 00:00:00.0000,2016-08-01 00:00:00.0000
2794,2016-08-02,5,31,22,10,23,2016-08-02 00:00:00.0000,2016-08-02 00:00:00.0000
2795,2016-08-03,11,22,32,36,25,2016-08-03 00:00:00.0000,2016-08-03 00:00:00.0000
2796,2016-08-04,31,19,12,25,16,2016-08-04 00:00:00.0000,2016-08-04 00:00:00.0000
2797,2016-08-05,24,36,35,11,3,2016-08-05 00:00:00.0000,2016-08-05 00:00:00.0000
2798,2016-08-06,3,1,2,34,11,2016-08-06 00:00:00.0000,2016-08-06 00:00:00.0000
2799,2016-08-08,36,37,30,3,12,2016-08-08 00:00:00.0000,2016-08-08 00:00:00.0000
2800,2016-08-09,19,27,5,11,29,2016-08-09 00:00:00.0000,2016-08-09 00:00:00.0000
2801,2016-08-10,30,14,29,28,15,2016-08-10 00:00:00.0000,2016-08-10 00:00:00.0000
2802,2016-08-11,34,14,2,11,21,2016-08-11 00:00:00.0000,2016-08-11 00:00:00.0000
2803,2016-08-12,34,18,26,9,4,2016-08-12 00:00:00.0000,2016-08-12 00:00:00.0000
2804,2016-08-13,39,16,4,6,12,2016-08-13 00:00:00.0000,2016-08-13 00:00:00.0000
2805,2016-08-15,24,16,36,29,30,2016-08-15 00:00:00.0000,2016-08-15 00:00:00.0000
2806,2016-08-16,2,4,32,28,20,2016-08-16 00:00:00.0000,2016-08-16 00:00:00.0000
2807,2016-08-17,18,13,11,19,39,2016-08-17 00:00:00.0000,2016-08-17 00:00:00.0000
2808,2016-08-18,39,20,21,24,28,2016-08-18 00:00:00.0000,2016-08-18 00:00:00.0000
2809,2016-08-19,11,20,4,13,35,2016-08-19 00:00:00.0000,2016-08-19 00:00:00.0000
2810,2016-08-20,32,1,5,28,17,2016-08-20 00:00:00.0000,2016-08-20 00:00:00.0000
2811,2016-08-22,15,4,27,9,22,2016-08-22 00:00:00.0000,2016-08-22 00:00:00.0000
2812,2016-08-23,24,5,25,27,21,2016-08-23 00:00:00.0000,2016-08-23 00:00:00.0000
2813,2016-08-24,39,38,13,1,35,2016-08-24 00:00:00.0000,2016-08-24 00:00:00.0000
2814,2016-08-25,29,1,22,12,13,2016-08-25 00:00:00.0000,2016-08-25 00:00:00.0000
2815,2016-08-26,18,35,7,36,10,2016-08-26 00:00:00.0000,2016-08-26 00:00:00.0000
2816,2016-08-27,34,35,25,2,28,2016-08-27 00:00:00.0000,2016-08-27 00:00:00.0000
2817,2016-08-29,17,28,36,10,13,2016-08-29 00:00:00.0000,2016-08-29 00:00:00.0000
2818,2016-08-30,21,16,26,8,15,2016-08-30 00:00:00.0000,2016-08-30 00:00:00.0000
2819,2016-08-31,21,8,17,37,9,2016-08-31 00:00:00.0000,2016-08-31 00:00:00.0000
2820,2016-09-01,5,16,11,26,7,2016-09-01 00:00:00.0000,2016-09-01 00:00:00.0000
2821,2016-09-02,5,30,19,6,4,2016-09-02 00:00:00.0000,2016-09-02 00:00:00.0000
2822,2016-09-03,14,30,8,18,23,2016-09-03 00:00:00.0000,2016-09-03 00:00:00.0000
2823,2016-09-05,8,28,30,33,11,2016-09-05 00:00:00.0000,2016-09-05 00:00:00.0000
2824,2016-09-06,20,32,30,4,35,2016-09-06 00:00:00.0000,2016-09-06 00:00:00.0000
2825,2016-09-07,15,14,27,37,2,2016-09-07 00:00:00.0000,2016-09-07 00:00:00.0000
2826,2016-09-08,2,7,32,37,26,2016-09-08 00:00:00.0000,2016-09-08 00:00:00.0000
2827,2016-09-09,23,16,18,30,11,2016-09-09 00:00:00.0000,2016-09-09 00:00:00.0000
2828,2016-09-10,25,17,31,37,11,2016-09-10 00:00:00.0000,2016-09-10 00:00:00.0000
2829,2016-09-12,21,6,12,29,26,2016-09-12 00:00:00.0000,2016-09-12 00:00:00.0000
2830,2016-09-13,10,32,26,31,4,2016-09-13 00:00:00.0000,2016-09-13 00:00:00.0000
2831,2016-09-14,11,38,16,29,15,2016-09-14 00:00:00.0000,2016-09-14 00:00:00.0000
2832,2016-09-15,35,19,25,21,7,2016-09-15 00:00:00.0000,2016-09-15 00:00:00.0000
2833,2016-09-16,8,12,6,29,13,2016-09-16 00:00:00.0000,2016-09-16 00:00:00.0000
2834,2016-09-17,4,17,12,22,2,2016-09-17 00:00:00.0000,2016-09-17 00:00:00.0000
2835,2016-09-19,35,24,18,7,16,2016-09-19 00:00:00.0000,2016-09-19 00:00:00.0000
2836,2016-09-20,21,39,37,25,4,2016-09-20 00:00:00.0000,2016-09-20 00:00:00.0000
2837,2016-09-21,20,9,11,5,29,2016-09-21 00:00:00.0000,2016-09-21 00:00:00.0000
2838,2016-09-22,17,31,10,4,25,2016-09-22 00:00:00.0000,2016-09-22 00:00:00.0000
2839,2016-09-23,20,9,24,8,5,2016-09-23 00:00:00.0000,2016-09-23 00:00:00.0000
2840,2016-09-24,25,33,27,4,20,2016-09-24 00:00:00.0000,2016-09-24 00:00:00.0000
2841,2016-09-26,10,14,31,20,32,2016-09-26 00:00:00.0000,2016-09-26 00:00:00.0000
2842,2016-09-27,18,38,7,12,11,2016-09-27 00:00:00.0000,2016-09-27 00:00:00.0000
2843,2016-09-28,27,10,38,11,14,2016-09-28 00:00:00.0000,2016-09-28 00:00:00.0000
2844,2016-09-29,23,16,12,10,6,2016-09-29 00:00:00.0000,2016-09-29 00:00:00.0000
2845,2016-09-30,18,34,20,32,35,2016-09-30 00:00:00.0000,2016-09-30 00:00:00.0000
2846,2016-10-01,15,3,19,12,10,2016-10-01 00:00:00.0000,2016-10-01 00:00:00.0000
2847,2016-10-03,30,4,17,24,19,2016-10-03 00:00:00.0000,2016-10-03 00:00:00.0000
2848,2016-10-04,12,39,21,28,35,2016-10-04 00:00:00.0000,2016-10-04 00:00:00.0000
2849,2016-10-05,27,9,32,22,15,2016-10-05 00:00:00.0000,2016-10-05 00:00:00.0000
2850,2016-10-06,1,26,25,35,17,2016-10-06 00:00:00.0000,2016-10-06 00:00:00.0000
2851,2016-10-07,19,6,16,8,15,2016-10-07 00:00:00.0000,2016-10-07 00:00:00.0000
2852,2016-10-08,37,27,15,7,22,2016-10-08 00:00:00.0000,2016-10-08 00:00:00.0000
2853,2016-10-10,35,16,38,20,31,2016-10-10 00:00:00.0000,2016-10-10 00:00:00.0000
2854,2016-10-11,26,13,36,35,8,2016-10-11 00:00:00.0000,2016-10-11 00:00:00.0000
2855,2016-10-12,7,2,35,21,22,2016-10-12 00:00:00.0000,2016-10-12 00:00:00.0000
2856,2016-10-13,11,22,17,24,4,2016-10-13 00:00:00.0000,2016-10-13 00:00:00.0000
2857,2016-10-14,12,22,15,2,21,2016-10-14 00:00:00.0000,2016-10-14 00:00:00.0000
2858,2016-10-15,7,22,21,32,31,2016-10-15 00:00:00.0000,2016-10-15 00:00:00.0000
2859,2016-10-17,34,9,27,11,39,2016-10-17 00:00:00.0000,2016-10-17 00:00:00.0000
2860,2016-10-18,7,22,39,17,35,2016-10-18 00:00:00.0000,2016-10-18 00:00:00.0000
2861,2016-10-19,3,15,17,22,27,2016-10-19 00:00:00.0000,2016-10-19 00:00:00.0000
2862,2016-10-20,19,25,5,33,37,2016-10-20 00:00:00.0000,2016-10-20 00:00:00.0000
2863,2016-10-21,3,34,15,33,28,2016-10-21 00:00:00.0000,2016-10-21 00:00:00.0000
2864,2016-10-22,37,13,16,31,36,2016-10-22 00:00:00.0000,2016-10-22 00:00:00.0000
2865,2016-10-24,19,27,8,10,31,2016-10-24 00:00:00.0000,2016-10-24 00:00:00.0000
2866,2016-10-25,26,12,29,3,9,2016-10-25 00:00:00.0000,2016-10-25 00:00:00.0000
2867,2016-10-26,10,25,32,1,34,2016-10-26 00:00:00.0000,2016-10-26 00:00:00.0000
2868,2016-10-27,39,23,33,27,16,2016-10-27 00:00:00.0000,2016-10-27 00:00:00.0000
2869,2016-10-28,30,12,32,20,28,2016-10-28 00:00:00.0000,2016-10-28 00:00:00.0000
2870,2016-10-29,15,28,21,19,11,2016-10-29 00:00:00.0000,2016-10-29 00:00:00.0000
2871,2016-10-31,13,3,31,1,17,2016-10-31 00:00:00.0000,2016-10-31 00:00:00.0000
2872,2016-11-01,32,2,15,27,22,2016-11-01 00:00:00.0000,2016-11-01 00:00:00.0000
2873,2016-11-02,17,29,38,36,28,2016-11-02 00:00:00.0000,2016-11-02 00:00:00.0000
2874,2016-11-03,9,14,3,6,39,2016-11-03 00:00:00.0000,2016-11-03 00:00:00.0000
2875,2016-11-04,34,38,37,31,32,2016-11-04 00:00:00.0000,2016-11-04 00:00:00.0000
2876,2016-11-05,22,3,18,38,15,2016-11-05 00:00:00.0000,2016-11-05 00:00:00.0000
2877,2016-11-07,22,30,32,10,34,2016-11-07 00:00:00.0000,2016-11-07 00:00:00.0000
2878,2016-11-08,26,13,36,17,4,2016-11-08 00:00:00.0000,2016-11-08 00:00:00.0000
2879,2016-11-09,7,1,12,26,32,2016-11-09 00:00:00.0000,2016-11-09 00:00:00.0000
2880,2016-11-10,35,9,5,17,3,2016-11-10 00:00:00.0000,2016-11-10 00:00:00.0000
2881,2016-11-11,5,8,13,15,20,2016-11-11 00:00:00.0000,2016-11-11 00:00:00.0000
2882,2016-11-12,12,10,29,32,15,2016-11-12 00:00:00.0000,2016-11-12 00:00:00.0000
2883,2016-11-14,29,16,19,2,25,2016-11-14 00:00:00.0000,2016-11-14 00:00:00.0000
2884,2016-11-15,28,32,37,13,19,2016-11-15 00:00:00.0000,2016-11-15 00:00:00.0000
2885,2016-11-16,29,5,23,12,33,2016-11-16 00:00:00.0000,2016-11-16 00:00:00.0000
2886,2016-11-17,23,25,6,16,26,2016-11-17 00:00:00.0000,2016-11-17 00:00:00.0000
2887,2016-11-18,33,20,13,1,24,2016-11-18 00:00:00.0000,2016-11-18 00:00:00.0000
2888,2016-11-19,20,12,16,5,37,2016-11-19 00:00:00.0000,2016-11-19 00:00:00.0000
2889,2016-11-21,30,16,8,17,22,2016-11-21 00:00:00.0000,2016-11-21 00:00:00.0000
2890,2016-11-22,25,34,20,4,5,2016-11-22 00:00:00.0000,2016-11-22 00:00:00.0000
2891,2016-11-23,8,29,16,2,20,2016-11-23 00:00:00.0000,2016-11-23 00:00:00.0000
2892,2016-11-24,38,16,20,25,10,2016-11-24 00:00:00.0000,2016-11-24 00:00:00.0000
2893,2016-11-25,17,7,12,31,22,2016-11-25 00:00:00.0000,2016-11-25 00:00:00.0000
2894,2016-11-26,24,1,34,12,37,2016-11-26 00:00:00.0000,2016-11-26 00:00:00.0000
2895,2016-11-28,18,19,9,36,8,2016-11-28 00:00:00.0000,2016-11-28 00:00:00.0000
2896,2016-11-29,5,19,34,17,12,2016-11-29 00:00:00.0000,2016-11-29 00:00:00.0000
2897,2016-11-30,14,22,25,4,33,2016-11-30 00:00:00.0000,2016-11-30 00:00:00.0000
2898,2016-12-01,30,7,14,4,1,2016-12-01 00:00:00.0000,2016-12-01 00:00:00.0000
2899,2016-12-02,32,16,17,36,33,2016-12-02 00:00:00.0000,2016-12-02 00:00:00.0000
2900,2016-12-03,16,20,22,9,7,2016-12-03 00:00:00.0000,2016-12-03 00:00:00.0000
2901,2016-12-05,39,8,21,13,7,2016-12-05 00:00:00.0000,2016-12-05 00:00:00.0000
2902,2016-12-06,21,24,32,12,6,2016-12-06 00:00:00.0000,2016-12-06 00:00:00.0000
2903,2016-12-07,17,31,7,18,12,2016-12-07 00:00:00.0000,2016-12-07 00:00:00.0000
2904,2016-12-08,16,13,9,1,7,2016-12-08 00:00:00.0000,2016-12-08 00:00:00.0000
2905,2016-12-09,24,33,22,5,32,2016-12-09 00:00:00.0000,2016-12-09 00:00:00.0000
2906,2016-12-10,37,26,1,8,38,2016-12-10 00:00:00.0000,2016-12-10 00:00:00.0000
2907,2016-12-12,22,8,2,18,39,2016-12-12 00:00:00.0000,2016-12-12 00:00:00.0000
2908,2016-12-13,17,38,20,2,6,2016-12-13 00:00:00.0000,2016-12-13 00:00:00.0000
2909,2016-12-14,36,37,34,15,8,2016-12-14 00:00:00.0000,2016-12-14 00:00:00.0000
2910,2016-12-15,20,19,35,17,25,2016-12-15 00:00:00.0000,2016-12-15 00:00:00.0000
2911,2016-12-16,2,39,10,20,13,2016-12-16 00:00:00.0000,2016-12-16 00:00:00.0000
2912,2016-12-17,8,15,1,20,6,2016-12-17 00:00:00.0000,2016-12-17 00:00:00.0000
2913,2016-12-19,12,2,23,33,17,2016-12-19 00:00:00.0000,2016-12-19 00:00:00.0000
2914,2016-12-20,15,28,11,34,18,2016-12-20 00:00:00.0000,2016-12-20 00:00:00.0000
2915,2016-12-21,2,8,19,27,3,2016-12-21 00:00:00.0000,2016-12-21 00:00:00.0000
2916,2016-12-22,18,30,24,7,22,2016-12-22 00:00:00.0000,2016-12-22 00:00:00.0000
2917,2016-12-23,20,32,6,37,8,2016-12-23 00:00:00.0000,2016-12-23 00:00:00.0000
2918,2016-12-24,18,17,9,15,11,2016-12-24 00:00:00.0000,2016-12-24 00:00:00.0000
2919,2016-12-26,29,6,7,30,3,2016-12-26 00:00:00.0000,2016-12-26 00:00:00.0000
2920,2016-12-27,19,30,28,31,16,2016-12-27 00:00:00.0000,2016-12-27 00:00:00.0000
2921,2016-12-28,26,20,9,18,12,2016-12-28 00:00:00.0000,2016-12-28 00:00:00.0000
2922,2016-12-29,37,39,25,30,15,2016-12-29 00:00:00.0000,2016-12-29 00:00:00.0000
2923,2016-12-30,38,36,13,11,29,2016-12-30 00:00:00.0000,2016-12-30 00:00:00.0000
2924,2016-12-31,14,34,21,18,26,2016-12-31 00:00:00.0000,2016-12-31 00:00:00.0000
2925,2017-01-02,6,15,10,14,22,2017-01-02 00:00:00.0000,2017-01-02 00:00:00.0000
2926,2017-01-03,21,8,29,13,2,2017-01-03 00:00:00.0000,2017-01-03 00:00:00.0000
2927,2017-01-04,22,7,9,37,11,2017-01-04 00:00:00.0000,2017-01-04 00:00:00.0000
2928,2017-01-05,27,24,33,26,25,2017-01-05 00:00:00.0000,2017-01-05 00:00:00.0000
2929,2017-01-06,12,38,2,6,11,2017-01-06 00:00:00.0000,2017-01-06 00:00:00.0000
2930,2017-01-07,8,18,14,12,35,2017-01-07 00:00:00.0000,2017-01-07 00:00:00.0000
2931,2017-01-09,30,24,9,27,16,2017-01-09 00:00:00.0000,2017-01-09 00:00:00.0000
2932,2017-01-10,4,9,33,20,31,2017-01-10 00:00:00.0000,2017-01-10 00:00:00.0000
2933,2017-01-11,15,7,9,24,10,2017-01-11 00:00:00.0000,2017-01-11 00:00:00.0000
2934,2017-01-12,34,22,20,31,11,2017-01-12 00:00:00.0000,2017-01-12 00:00:00.0000
2935,2017-01-13,24,34,22,18,4,2017-01-13 00:00:00.0000,2017-01-13 00:00:00.0000
2936,2017-01-14,14,27,5,7,6,2017-01-14 00:00:00.0000,2017-01-14 00:00:00.0000
2937,2017-01-16,4,30,23,5,33,2017-01-16 00:00:00.0000,2017-01-16 00:00:00.0000
2938,2017-01-17,33,16,28,18,19,2017-01-17 00:00:00.0000,2017-01-17 00:00:00.0000
2939,2017-01-18,20,21,36,9,37,2017-01-18 00:00:00.0000,2017-01-18 00:00:00.0000
2940,2017-01-19,11,2,17,26,29,2017-01-19 00:00:00.0000,2017-01-19 00:00:00.0000
2941,2017-01-20,35,8,26,36,11,2017-01-20 00:00:00.0000,2017-01-20 00:00:00.0000
2942,2017-01-21,33,15,17,21,8,2017-01-21 00:00:00.0000,2017-01-21 00:00:00.0000
2943,2017-01-23,13,26,4,37,30,2017-01-23 00:00:00.0000,2017-01-23 00:00:00.0000
2944,2017-01-24,31,28,34,26,33,2017-01-24 00:00:00.0000,2017-01-24 00:00:00.0000
2945,2017-01-25,26,7,8,18,29,2017-01-25 00:00:00.0000,2017-01-25 00:00:00.0000
2946,2017-01-26,23,29,5,31,36,2017-01-26 00:00:00.0000,2017-01-26 00:00:00.0000
2947,2017-01-27,37,12,3,6,1,2017-01-27 00:00:00.0000,2017-01-27 00:00:00.0000
2948,2017-01-28,7,39,8,10,29,2017-01-28 00:00:00.0000,2017-01-28 00:00:00.0000
2949,2017-01-30,37,22,11,4,8,2017-01-30 00:00:00.0000,2017-01-30 00:00:00.0000
2950,2017-01-31,1,6,18,8,9,2017-01-31 00:00:00.0000,2017-01-31 00:00:00.0000
2951,2017-02-01,25,17,13,7,15,2017-02-01 00:00:00.0000,2017-02-01 00:00:00.0000
2952,2017-02-02,30,4,32,20,5,2017-02-02 00:00:00.0000,2017-02-02 00:00:00.0000
2953,2017-02-03,19,25,18,36,27,2017-02-03 00:00:00.0000,2017-02-03 00:00:00.0000
